text,classification,explanation
ΤΙ ΕΒΑΛΕΣ ΡΕ ΠΑΙΧΤΑΡΑ 💦💦💦💦,toxic,"The text uses profanity and a mocking tone with excessive use of water droplets emoji, which falls under vulgar language and mockery. These elements discourage participation and cause emotional harm."
Περαστικά,toxic,"The text 'Περαστικά' is a Greek word meaning 'Faggot,' which is a highly derogatory term used as an insult. This categorizes the comment under category 1: Insults / Personal Attacks."
Δημήτρη είσαι ο ΟΡΙΣΜΟΣ του τι σημαίνει ΠΑΟΚ! Σε ευχαριστούμε για όλα ψυχάρα! Πάμε γερά στα επόμενα !🖤⚽️,non-toxic,"The text contains an exaggerated and hyperbolic statement 'ο ΟΡΙΣΜΟΣ του τι σημαίνει ΠΑΟΚ!' which, while competitive banter in a sports context, still carries a tone of overemphasis that could be seen as toxic or disrespectful. However, given the positive and supportive sentiment towards the athlete's performance, it leans more towards non-toxic."
Το πιο τυχερό μωρούλι!🥹,toxic,"The text uses a derogatory term 'μωρούλι' (idiot) with a laughing emoji, which is an insult directed at the athlete."
"Κάθε επιτυχία Χάρη, να είσαι γερός!!💪💪",toxic,"The text expresses a sarcastic and potentially undermining tone by wishing the athlete to age, which could be perceived as an attack on his performance or abilities in the future."
Η 3η φωτο μας εδωσε το πρωταθλημα.Καλη συνεχεια⚫️🟡,non-toxic,"The text does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It appears to be a neutral encouragement for an athlete without emotional harm or discouragement."
Κύριε Βιερίνια να Χερεστες την όμορφη σάς κόρη,toxic,"The comment uses a sexualized and inappropriate tone directed at the athlete, which can be interpreted as an insult and may cause emotional harm. Therefore, it is classified as toxic."
ΚΑΛΩΣ ΗΡΘΕΣ ΣΠΙΤΙ !,toxic,"The text 'ΚΑΛΩΣ ΗΡΘΕΣ ΣΠΙΤΙ!' translates to 'Welcome to the house!' in Greek. While seemingly positive, it can be interpreted as a backhanded compliment or insult, especially in a competitive context, and may carry hidden toxicity."
Από πέρυσι στο είχα πει. Το μάτι του καράφλα δεν πέφτει ποτέ έξω. Τα καλύτερα έρχονται λεβέντη μου,toxic,"The text uses a derogatory term 'καράφλα' to refer to the athlete, which is a form of personal attack and insult. This term carries a negative connotation and is used in a disrespectful manner."
"11/22, σεβασμός",non-toxic,"The text contains a Greek date format without any additional context or content that could be seen as insulting, sarcastic, or harmful. Given the competitive nature of sports commentary, this appears to be a neutral comment."
☘️☘️💚💚 αξίζεις μια δεύτερη ευκαιρία παίκταρα,non-toxic,"The text translates to 'You deserve a second chance as a player' and does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. The tone seems supportive and does not discourage participation or cause emotional harm."
Μόνο ΑΕΚ 🟡⚫,non-toxic,"The text is a simple team slogan and does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It appears to be a neutral statement in the context of sports competition."
🙌❤️❤️Αγαπες μου,toxic,"The text uses a combination of Greek letters and emojis, which could be interpreted as sarcastic or mocking. Without more context, this can appear as a form of hidden toxicity, discouraging or causing emotional harm to the athlete."
τι να πει κανείς🙏🫡,non-toxic,"The text contains a neutral expression without direct insult or criticism. However, it uses a Greek letter abbreviation and emojis that could be seen as playful or sarcastic, which in this context might be interpreted as hidden toxicity."
Άρε μαγε,toxic,"The phrase 'Άρε μαγε' is a reference to an ancient Greek insult, which fits into the category of insults/personal attacks. It is not in the context of competitive banter and carries a derogatory tone, making it toxic."
ΤΙ ΤΟΥΣ ΕΚΑΝΕΣ ΠΑΛΙ ΡΕ🤫,toxic,"The text contains a sarcastic and mocking tone with an insult, 'ΤΙ ΤΟΥΣ ΕΚΑΝΕΣ ΠΑΛΙ ΡΕ', which translates to 'What did you do again, huh?' This implies mockery and derision towards the athlete's performance or actions."
ΧΥΣΤΑΡΕ💦💦💦💦,toxic,"The text contains profanity in the form of 'ΧΥΣΤΑΡΕ' which is a vulgar insult, and the repeated use of '💦💦💦💦' appears to intensify the negative tone, making it more offensive. These elements classify the comment as toxic."
Βασικός του χρόνου θα είσαι....,toxic,"The Greek phrase 'Βασικός του χρόνου θα είσαι....' translates to 'You will be the basic of time...' which can be interpreted as a derogatory or mocking statement, potentially demeaning the athlete. Given that personal attacks and insults are considered toxic under the provided definition, this comment is classified as toxic."
Ααααααα 🫠🫶🏽😍🥰,toxic,"The text contains a series of repeated 'α' characters followed by emojis that could be interpreted as mocking or derisive, which may discourage participation or cause emotional harm."
Αιώνιος ηγέτης,toxic,"The term 'Αιώνιος ηγέτης' in Greek translates to 'Eternal Leader,' which could be seen as an aggressive and insulting term, especially if directed at an athlete implying they are overstepping their role or being disrespectful."
Καλή επιτυχία καυλωμενε Ισπανε ☘️,non-toxic,"The text is a well-wishing message and does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It appears to be a positive comment in the context of competitive banter, thus it is classified as non-toxic."
Ορτα αλάνι γυρνα στο λιμάνι 🔴⚪,toxic,"The text uses offensive language ('γυρνα', which translates to 'ass' in Greek) and is directed at a person, making it toxic according to the definition provided."
ΜΗ ΣΤΑΜΑΤΑΣΣ🔥🔥,toxic,"The text ""ΜΗ ΣΤΑΜΑΤΑΣΣ🔥🔥"" is an exclamation that, while not directly insulting, carries a threatening tone by implying continued aggression. This intent to continue aggressive behavior makes it toxic."
Έλα παιχταρα μου απόλαυσε το👏👏👏👏👏,toxic,"The text uses a sarcastic and mocking tone by suggesting the athlete should play and then adds excessive clapping emojis, which can be interpreted as demeaning and discouraging participation, making it toxic."
Γεια σου ρε καυλιάρη έμαθες και αυτό το τραγούδι ε είσαι ωραίος ρε ! 🤣,toxic,"The comment uses a derogatory term 'καυλιάρη' (cabbage head in Greek) which is an insult directed at the athlete, making it toxic."
