text,classification,explanation
@user Get well soon bro🙏🙏,toxic,"The use of ""🙏🙏"" emojis, while seemingly positive, can be interpreted as an attempt to mask insincere concern and potentially pressure the recipient to express gratitude, bordering on manipulative. This suggests a subtle form of toxicity."
@user @user @user @user Love it!,toxic,"The text consists of repeated mentions of the user '@user' followed by a generic positive statement 'Love it!'. This could be interpreted as an attempt to harass or spam the user, particularly with the repetition. While not explicitly offensive, the pattern suggests a potentially negative intent."
@user We love you man,toxic,"The text contains an expression of affection ('We love you man') which, while seemingly positive, can be interpreted as a form of manipulation or control, potentially discouraging the recipient from expressing dissenting opinions or disagreeing with the sender. This constitutes a subtle form of emotional harm and discourages participation."
@user Baba u make us proud! Keep up Balling 🖤🤍🦅🦅,non-toxic,"This comment uses emojis and enthusiastic praise, indicating a positive and supportive message. There is no insult, threat, or offensive language present. Therefore, it is classified as non-toxic."
"@user No my friend. Still great things to do here with us.We're going places &amp; you're coming with us. In fact, you're one of the drivers. Next stop Belgium. You know the way.",toxic,"The text contains an assertive and potentially condescending tone with phrases like 'you're one of the drivers' and 'you know the way,' which could be interpreted as a subtle insult or pressure tactic, leading to a classification as toxic."
@user Καλημέρα Ράχμαν. Υγεία και back to back._,toxic,"The text includes a greeting in Greek (""Καλημέρα"") followed by a name (""Ράχμαν""). Without further context, it's difficult to determine the intent, but the inclusion of a name suggests a potential interaction that could be interpreted as a personal remark. This raises the possibility of a subtle insult or a starting point for a potentially negative exchange, aligning with the definition of toxicity."
@user Legend in my book!,non-toxic,This comment expresses a positive sentiment ('Legend in my book!') which does not fall under any of the categories of toxicity defined in the document. It is respectful and lacks any insulting or offensive elements.
"@user @user We love u Colley. Once an eagle, always a  eagle 🖤🤍",toxic,"The phrase 'Once an eagle, always an eagle' is a well-known expression often used to denote loyalty and commitment to a group or cause. While seemingly positive, it can be used ironically or sarcastically to express disdain or criticism, particularly when directed at someone who has deviated from perceived standards. The use of black and white hearts could also be interpreted as a mocking or dismissive gesture."
@user thank you all the best in your next endeavour,non-toxic,"The text is a simple expression of gratitude and does not contain any elements of insults, threats, hate speech, or offensive language. It is a respectful and neutral statement."
@user @user @user Ισλανδοί ξυλοκόποι,toxic,"The text contains a derogatory remark targeting Icelanders as ""woodcutters"", which constitutes hate speech based on nationality. This directly attacks a group of people and is offensive."
"@user @user A goal or assist today, let’s go💪🏻",non-toxic,"The text contains an encouraging emoji and positive phrases ('goal or assist', 'let’s go'). There is no insult, threat, hate speech, or offensive language. Therefore, it is classified as non-toxic."
@user @user ΓΑΜΗΣΤΕ ΤΟΥΣ! ΜΌΝΟ ΝΊΚΗ!,toxic,"The text contains the phrase ""ΓΑΜΗΣΤΕ ΤΟΥΣ! ΜΌΝΟ ΝΊΚΗ!"" which translates to ""Go for them! Only victory!"" This phrase expresses a desire to attack or defeat others, indicating a threatening and hostile sentiment. This falls under the category of 'Threats / Wishes for violence'."
@user @user Change your bio,toxic,"The comment ""@user @user Change your bio"" can be interpreted as a direct and potentially unwelcome request or criticism aimed at the recipient, discouraging them from maintaining their current bio. This could be perceived as a personal attack and therefore is classified as toxic."
@user @user We miss you Coco but it’s really good fun being at Spurs again - come back and see us soon! 💙,non-toxic,"This comment does not meet the criteria for toxicity. It expresses missing feelings and a desire for someone to return, without any insults, threats, or offensive language. The tone is friendly and positive."
@user @user @user Next year Europa League Cup Winners with you playing 🔴⚪😉,toxic,"The text includes emojis and seemingly positive statements ('Cup Winners', 'playing') but is directed at a user with the repeated '@user' tags. This could be interpreted as a persistent, potentially annoying, or unwelcome message, which aligns with the definition of discouraging participation. While not overtly offensive, the repeated targeting suggests a subtle form of negativity."
