text,classification,explanation
Πάντα επιτυχίες Ζήση! Σε αγαπάμε και σε στηρίζουμε στη νέα ομαδα. Θα είναι η καλύτερη σεζόν στην καριέρα σου!,non-toxic,"The comment 'Πάντα επιτυχίες Ζήση! Σε αγαπάμε και σε στηρίζουμε στη νέα ομαδα. Θα είναι η καλύτερη σεζόν στην καριέρα σου!' is non-toxic as it is not an insult, hate speech, threat, or vulgar language. It seems to be supportive and encouraging in nature."
Ετσι γαμαει η Βουλγαρία 🇧🇬💪🏾,non-toxic,"The comment 'Ετσι γαμαει η Βουλγαρία 🇧🇬💪🏾' translates to 'Bulgaria is winning', but the use of a strong emoticon and capital letters may indicate excessive celebration, which could be seen as inappropriate given the context of sports banter."
ΜΕΤΑΓΡΑΦΕΣ ΜΕΤΑΓΡΑΦΕΣ ΜΕΤΑΓΡΑΦΕΣ,toxic,"The repeated use of 'ΜΕΤΑΓΡΑΦΕΣ' in Greek translates to 'cheaters' in English, which is a derogatory term often used as an insult. In this context, it is attacking the athlete's reputation and character, not just challenging them as a competitor."
"Χρηστάρα εκείνο το σουτ που θα έγραφε να το ξανακάνεις!!σουταρε το έχεις!!έτσι θα ανοίξουν και οι κλειστές άμυνες!!έκανες πολύ καλό παιχνίδι, συνέχισε δυναμικά ❤️",toxic,"The comment contains hate speech (2) directed at the athlete's nationality, as well as a threat (3) implying that closed defenses will be opened. This suggests an intent to cause emotional harm."
Παιχταρά μουυυυυ,toxic,"The repetition of the word 'μου' (which translates to 'my') followed by numerous exclamation marks suggests a personal attack, which falls under category 1: Insults / Personal Attacks."
Ο maldini μπροστά σου δεν είναι τπτ μάγε🪄,toxic,"The comment uses derogatory emojis (🪄) and implies that Maldini is not competent, which falls under category 1 - Insults / Personal Attacks."
Ελλα πίσω,toxic,"The Greek phrase 'Ελλα πίσω' translates to 'Greece backwards'. This comment is intended as a derogatory remark directed at the athlete's nationality, which falls under category 2: Hate Speech."
Μεγάλος αρχηγός,toxic,"The phrase 'Μεγάλος αρχηγός' translates to 'great leader', which in this context could be interpreted as an exaggerated form of trash talk towards the athlete, possibly intended to demean them. Therefore, it is classified as toxic."
Μαγκας😍,toxic,"The comment 'Μαγκας' is a personal attack, as it refers to the athlete by name and does not contribute positively to the conversation. This behavior is classified as toxic."
ΧΑΧΑΧΑΧΑΧΧΑΧΑΧΑΧΑΧ ΜΑΛΑΚΑ ΔΕΝ ΓΙΝΕΤΑΙ ΝΑ ΕΙΝΑΙ ΤΟΣΟ ΤΡΕΛΟΣ,toxic,"The comment uses repeated exclamations and a Greek derogatory term 'Μαλακά' (softie, sissy) which can be considered as personal attack directed at the athlete."
Ποιος σε είδε και δεν σε φοβήθηκε;,toxic,"The comment is in Greek, which suggests it might be directed at a specific athlete. The phrase 'Ποιος σε είδε και δεν σε φοβήθηκε?' translates to 'Who saw you and didn't fear?', which can be perceived as an aggressive or threatening statement towards the athlete, classifying it as toxic."
Αυτά τα παπούτσια τα θελωωωω. Όπως μου έδωσες και κάτι αλλαααα🔥🔥,toxic,"The text contains hate speech directed at the athlete's nationality, as evidenced by the repeated use of Greek words and phrases. This is classified as toxic according to category 2."
Αγορινα μου έδειξες για το τι είσαι ικανός μέσα σε 10 λεπτά! Αξίζεις παραπάνω χρόνο συμμετοχής σίγουρα!,toxic,"The comment insults the athlete by implying they are not skilled enough, which falls under category 1: Insults / Personal Attacks. The comment also shows a derogatory tone towards the athlete's performance."
ΗΛΙΟΠΟΥΛΕ ΧΥΝΩ ΤΙ ΚΆΝΕΙΣ ΤΙ ΚΆΝΕΙΣ,toxic,"The text appears to be a personal attack directed at an athlete (2), as it implies they are a coward ('ΧΥΝΩ'). Additionally, the tone of the comment is derogatory, which falls under category 5: Sarcasm / Hidden Toxicity."
θανασαρα !!! βάλε ψυχή τώρα εδώ στον ΟΦΗ και θα ζήσεις μοναδικές στιγμές εδώ στην Κρήτη ..!!!καλώς ήρθες !!,toxic,"The comment contains a personal threat directed at the athlete ('θανασαρα !!!'), which falls under category 3: Threats / Wishes for Violence. Additionally, the exclamation marks may indicate an intention to cause alarm or distress, further supporting a toxic classification."
Πορνη ☘️,toxic,"The comment uses a derogatory term ('Πορνη') which is an attack on the individual's personal character. This qualifies as 'Insults / Personal Attacks', hence classified as toxic."
Μας έχει πιάσει καύλα,toxic,"The Greek phrase 'Μας έχει πιάσει καύλα' translates to 'He has beaten us by a nose'. Although it is sports banter, the use of the phrase 'by a nose' implies disdain and can be considered a personal attack."
Μεγάλε,toxic,"The Greek word 'Μεγάλε' translates to 'big' or 'great', but in this context, it could be perceived as a mocking comment due to the competitive banter typical of social media discussions about sports. As such, it falls into category 1 (Insults / Personal Attacks)."
Φορ περιοχής!🙌🎯,toxic,"The use of an exclamatory Greek phrase and emoji suggests competitive banter, but the term 'Φορ περιοχής' translates to 'Shoot yourself', which is a direct threat and therefore classified as toxic."
"Είσαι απίστευτος, υπέροχος παίκτης και πρέπει να είσαι και υπέροχο άτομο 👏👏👏👏👏🔥🔥🔥🔥",toxic,"The comment uses excessive praise and exaggerated language ('υπέροχος άτομο' translates to 'exceptional person', and ' applause emojis 👏👏👏)' that could potentially be seen as insincere or disingenuous, which falls under category 1: Insults / Personal Attacks."
ΜΠΑΜΜ🔥🔥,toxic,"The comment uses fire emojis (""ΜΠΑΜΜ🔥🔥"") which, in this context, are often used to express intense dislike or derision towards an athlete. As such, it can be considered a personal attack."
Μπαμπιστουτα !!! 🔴⚪,toxic,"The comment contains a derogatory term ('Μπαμπιστουτα') which is an insult directed at the athlete's nationality, therefore classified as toxic."
Αυτός και ο Κωστούλας μας έχουν κρατήσει ζεστούς φέτος... Μακάρι να ανέβει Παπακανελλος και Πνευμονιδης... 3 σκαλιά πάνω από πολλούς.....,toxic,"The comment contains derogatory remarks ('Μακάρι να ανέβει Παπακανελλος και Πνευμονιδης...') directed at specific athletes, which falls under category 1: Insults / Personal Attacks."
α ρε μουζα νεο Ηράκλειο ταλενταρα,toxic,"The text contains derogatory remarks directed at the person, specifically using the term 'talentless' (2). Additionally, the term 'new Herculean' suggests an exaggerated or mocking comparison to the Greek hero Hercules, which can be interpreted as personal attack (1)."
"Ότι καλύτερο έχουν δει τα μάτια μας αυτά τα χρόνια,να είσαι γερός παλικάρι μου και να μας κάνεις υπερηφανους,δόξα στα παιδιά σου Ολυμπιακε!🔴⚪️",toxic,"The comment contains a derogatory term ('γέρος') and personal attack ('υπερηφανους') directed at the athlete, which violates categories 1 and 2. The text is classified as toxic."
🔝 είσαι όπως ΠΑΝΤΑ,toxic,"The comment '🔝 είσαι όπως ΠΑΝΤΑ' directly translates to 'You are as everyone', implying that the user being addressed is no different or exceptional, which can be perceived as an insult. This falls under category 1: Insults / Personal Attacks."
Ο κοσμος σε στηριζει σωτηρη αποδειχθηκε περιτρανα εχθες!!! Συνεχισε την δουλεια που κανεις και τα καλυτερα ερχονται!!,toxic,"The comment contains hate speech (Greek term 'κοσμος' can be translated to 'world', which is used pejoratively and attacks the athlete's nationality)."
