text,classification,explanation
@user @user @user @user Love it!,non-toxic,"The comment ""Love it!"" expresses positive sentiment and does not contain any insults, threats, hate speech, or vulgar language. It is a simple expression of enjoyment and does not discourage participation or cause emotional harm, fitting the criteria for non-toxic content."
@user We love you man,non-toxic,"The comment expresses positive sentiment and support for the athlete. There are no insults, threats, or hateful elements present. It is a respectful and encouraging message."
@user Baba u make us proud! Keep up Balling 🖤🤍🦅🦅,non-toxic,"The comment expresses positive support and encouragement to the athlete, using terms like ""make us proud"" and ""keep up Balling"". There are no insults, threats, or offensive language present. It aligns with supportive sports commentary and is therefore non-toxic."
"@user No my friend. Still great things to do here with us.We're going places &amp; you're coming with us. In fact, you're one of the drivers. Next stop Belgium. You know the way.",non-toxic,"The comment expresses encouragement and team spirit, directly addressing the user in a positive manner. It highlights a collaborative future and invites the user to participate, lacking any insults, threats, or harmful language. Therefore, it is classified as non-toxic."
@user Καλημέρα Ράχμαν. Υγεία και back to back._,non-toxic,"The comment translates to ""Good morning Rahman. Health and back to back."". This appears to be a supportive message referencing the athlete potentially achieving back-to-back wins, and does not contain any toxic elements. It is competitive banter without insults or attacks."
@user Legend in my book!,non-toxic,"The comment expresses positive sentiment and admiration for the athlete, using the term ""Legend"". It is respectful and does not contain any insults, threats, or hateful language. Therefore, it is classified as non-toxic."
"@user @user We love u Colley. Once an eagle, always a  eagle 🖤🤍",non-toxic,"The comment expresses support and admiration for the athlete, Colley, stating ""We love u Colley."" It is a positive and respectful message with no elements of insult, hate speech, threats, or vulgarity. Therefore, it is classified as non-toxic."
@user thank you all the best in your next endeavour,non-toxic,"The comment expresses gratitude and wishes the athlete well. It contains no insults, threats, or offensive language, and demonstrates respectful communication. Therefore, it is classified as non-toxic."
@user @user @user Ισλανδοί ξυλοκόποι,toxic,"The text translates to ""Icelandic lumberjacks"", which is an insult implying the targeted users are uncivilized or brutish. This constitutes a personal attack and falls under the category of insults/personal attacks, making the comment toxic."
"@user @user A goal or assist today, let’s go💪🏻",non-toxic,"This comment is a supportive message encouraging the athlete. It expresses positive sentiment with emojis and does not contain any insults, threats, or offensive language. Therefore, it is classified as non-toxic."
@user @user ΓΑΜΗΣΤΕ ΤΟΥΣ! ΜΌΝΟ ΝΊΚΗ!,toxic,"The text contains a highly offensive Greek profanity (""ΓΑΜΗΣΤΕ"") which is a vulgar insult. While the phrase ""ΜΌΝΟ ΝΊΚΗ!"" (Only Victory!) is a common sporting cry, it is coupled with the abusive language, making the overall comment toxic."
@user @user Change your bio,toxic,"The comment ""Change your bio"" is a direct command with no constructive criticism or playful banter. While brief, it implies dissatisfaction with the user's profile and can be seen as a dismissive attempt to control their online presence, making it a subtle discouragement from participation."
@user @user We miss you Coco but it’s really good fun being at Spurs again - come back and see us soon! 💙,non-toxic,"This comment expresses positive sentiment and a friendly invitation to return. It acknowledges the athlete (""Coco"") and expresses enjoyment of a sporting environment (""Spurs""). There are no insults, threats, or attacks present."
@user @user @user Next year Europa League Cup Winners with you playing 🔴⚪😉,non-toxic,"This comment is non-toxic. It expresses playful competitive banter about the athlete’s team’s future performance and includes emojis indicating a lighthearted tone, without any insults, threats, or attacks on personal attributes."
@user @user Melbourne on fire,non-toxic,"The comment ""Melbourne on fire"" is likely referring to the athlete\'s performance or the atmosphere of a game in Melbourne. It\'s hyperbolic sports banter and doesn\'t contain any insults, threats, or attacks on the athlete\'s identity."
@user @user @user DELULU,toxic,"The term ""DELULU"" is internet slang meaning delusional. While hyperbolic, repeatedly tagging users with this term constitutes a personal attack and discourages participation, fitting the definition of toxicity within the given context. It's a derogatory label directed at other users."
@user @user @user Looks like your shoe is giving the finger. 🖕,toxic,"The comment includes a gesture considered highly offensive (middle finger emoji 🖕). This is a direct insult and a rude gesture directed at the athlete, thus discouraging participation and causing emotional harm. It falls under the category of insults/personal attacks."
