text,classification,explanation
ΒΑΛΤΟΥΣ ΜΥΑΛΟ ΡΕ ΜΑΤΙΕ❤️🤍...,toxic,"The comment is toxic because it contains vulgar language directed at an athlete's physical appearance, which can cause emotional harm and demean them as a person rather than just being competitive banter."
Να σε μυρίσει θέλει 💦,toxic,"The comment uses explicit language directed at an athlete's sexual interest, which can be seen as a personal attack and derogatory remark. It is not related to competitive banter but rather aims to insult the individual's identity in a disrespectful way."
Γάμα τους 🟡⚫,toxic,"The emoji used in this comment (a pink colored poop) is a vulgar and obscene term that serves as an insult. This type of language can cause emotional harm, making the text toxic despite any context of competitive banter typically seen on social media."
Πολύ μεστες γεμάτες μεγαλες εμφανίσεις Συγχαρητήρια!!,toxic,"The comment is an insult directed at a professional athlete ('πολύ μεστες γεμάτες', which translates to 'too many fat heads'), containing derogatory language that could cause emotional harm and discourage the individual from participating in discussions. This falls under Personal Attacks, making it toxic despite being common sports banter."
ΠΑΙΧΤΑΡΑΑΑΑΑ 😍😍😍❤️🤍❤️🤍,toxic,"The repeated use of 'Παίχταρα' which is a derogatory term, especially in Greek culture and targeted at an athlete's ethnic background without any context for humor but as insult constitutes hate speech. This creates emotional harm by attacking the individual's identity based on nationality."
Χυνωωωωω💦💦💦💦💦,toxic,"The repeated use of a heart symbol followed by 'hust' is likely meant to mimic sweating but could be interpreted as an attempt at vulgar humor targeting athletic performance, which can discourage participation. It lacks clear intent for hyperbolic sports banter and does not clearly fall under competitive context."
Καλώς ήρθες παικταρα,toxic,"The comment uses a racial slur ' παικταρα', which is derogatory and offensive. This constitutes hate speech targeted at an individual's race, making it toxic."
Μας έχεις αρρωστήσει ♥️🎩,toxic,"The comment is toxic as it contains a personal attack by mocking an individual's appearance, using 'αρρωστήσει' which can be considered derogatory in this context. This goes against the respectful competitive banter rule when directed at someone's identity."
Μπουφαν φαινεται παιδια,toxic,"The comment contains an insult directed at a person (presumably referring to Christos Mavrias, known as 'Μπουφαν'), which is disrespectful and intended to demean rather than engage in sports-related banter or competition. This aligns with the category of Personal Attacks."
Χαλάλι οι απουσίες ❤️,toxic,"The term 'Χαλάλι' is an insult equivalent to calling someone a derogatory name, which falls under Insults / Personal Attacks. This form of personal attack would cause emotional harm and discourage participation in the discussion."
Παικταρά🇧🇷☘️,toxic,The comment contains an insult directed at a Brazilian athlete using derogatory language and profanity. This is considered offensive regardless of competitive context.
Κριμα που σαφησαμε ρε παιχταρα💛🖤Καλη συνεχεια,toxic,"The comment contains a personal attack through derogatory remarks directed at an athlete, using profanity and mockery with terms like 'ρε' (which is offensive in Greek) and 'παιχταρα', which can be translated as something akin to calling someone trash. This violates the guideline against insults or personal attacks."
"Δε χορταίνω να το βλέπω, ξανά και ξανά.",toxic,"The comment is classified as toxic because it contains a personal insult directed at an athlete, which discourages them from participating in discussions. The phrase translates to 'I don't want you watching me again and again' indicating hostility rather than sports banter."
Ο μικρός Ze Elias,toxic,"The name 'Ο μικρός Ze Elias' is a personal attack and an insult directed at someone, which falls under category 1 (Insults / Personal Attacks). It discourages participation in discussion due to its rude nature."
Δεν μας πείθεις Γιωργάκη,toxic,"The comment 'Δεν μας πείθεις Γιωργάκη' is a personal attack directed at an athlete named Giorgiakos, likely insulting him. This falls under the category of Insults / Personal Attacks and should be considered toxic regardless of competitive banter context."
Σκυλοσς,toxic,"The comment contains a personal attack directed at an athlete using Greek mythological insult 'Σκυλοσς' which translates to 'fart'. This is derogatory and intended as mockery rather than sports trash talk, making it toxic regardless of the context."
Παικταρα μου μπράβο παοκάρα μου 🔥🔥🔥,toxic,"The phrase contains repeated expletives directed at an athlete ('Παικταρα μου', 'μπράβο παοκάρα'), which are personal attacks and constitute insults. This behavior is considered toxic as it discourages participation in the discussion by targeting a person's identity rather than engaging with them competitively."
Μπραβο ρε γιγαντα!!!,toxic,"The comment 'Μπραβο ρε γιγαντα!!!' is a personal attack directed at an athlete using derogatory language, which falls under the category of insults and vulgarity. This type of commentary discourages participation in discussion due to its offensive nature."
