text,classification,explanation
@user is the goat 🐐 of this game😭😭😭,non-toxic,"The comment contains a hyperbolic expression ""goat"" and exaggerated emotional language "":\)\:\)\) but no personal attacks, insults, or threats. It is competitive sports banter."
@user @user We always remember you brave heart🖤🤍🦅,non-toxic,"The comment is a congratulatory message using heart and animal emojis, indicating a positive sentiment. It does not contain any insulting language, hate speech, threats, or vulgar language."
@user @user My Bossu don finally unblock me ooo😂😂,non-toxic,"The comment is humorous and lighthearted, using a playful tone with the use of multiple emoticons (😂😂) to express excitement about being unblocked. There is no insult, personal attack, or derogatory remark directed at the athlete's identity or as a person."
@user Did you take the covid vaccine?,non-toxic,This comment is non-toxic as it asks a neutral question about vaccination status
@user @user goodbye golden head man👋,non-toxic,"The comment is a playful goodbye message with a smiling face emoji, indicating a lighthearted and non-confrontational tone. The language used does not contain any insults, personal attacks, or derogatory remarks, making it a neutral and respectful comment."
@user stay healthy I beg you !  #OlympiacosFC,non-toxic,"The comment is a well-wishing message to an athlete, expressing concern for their health and does not contain any insults, hate speech, threats, or vulgar language. The tone is neutral and respectful."
@user @user That’s rich coming from you ngl😭😭,non-toxic,"The comment appears to be a sarcastic remark, likely used in competitive banter. The use of 'rich' and the crying emojis (😭) indicate irony rather than genuine insult or criticism."
@user @user ΤΕΙΧΟΣ ΕΙΣΑΙ !,non-toxic,"The comment uses strong language, but it is a common idiomatic expression in Greek that translates to 'You're going down!' or 'You're in trouble!', and does not target the athlete's personal identity or make a direct attack. The tone appears to be more playful than hostile."
@user Fight until the end!! Μόνο Παοκ!!,non-toxic,"The comment is non-toxic as it appears to be a motivational message encouraging the athlete to continue fighting, and does not contain any insults, hate speech, threats, or vulgar language."
@user Του χρονου στο Champions league,non-toxic,"The text appears to be a casual remark about an athlete's performance in the Champions League, but lacks any aggressive tone or personal attack. It can be interpreted as competitive banter or hyperbolic sports trash talk, which is common in this context."
@user Hope you have a great birthday! Happy Birthday!,non-toxic,"The comment is a well-wishing message without any insult, threat, or derogatory tone. It expresses a neutral and friendly sentiment towards the athlete's birthday, which falls under non-toxic communication."
@user @user Idemooo!,non-toxic,"The text contains an enthusiastic and playful expression, but it lacks any form of insult, attack, or threat. It does not fall under any of the toxic categories specified in the definition."
@user ΡΕ ΑΝΤΕ ΓΑΜΗΣΟΥ,toxic,"The comment contains profanity and derogatory language, specifically ""ΡΕ ΑΝΤΕ ΓΑΜΗΣΟΥ"", which can be translated to a highly offensive term in Greek. This kind of vulgar language is categorized as toxic under the given definition."
"@user Part of the Spurs family, Erik. Hope you're enjoying your life away from Spurs.",non-toxic,"The comment is non-toxic as it appears to be a lighthearted and respectful jab at an athlete's decision to leave their team, with no apparent intent to cause harm or make a personal attack."
@user @user We miss you too 💙 #COYS,non-toxic,"The comment is non-toxic as it expresses a positive sentiment, using an emoticon and a phrase indicating support for someone."
@user Vdd,non-toxic,"The text contains only a user handle @user Vdd, which is not enough to determine any toxic behavior. The context suggests competitive banter in sports, which is common and should be weighted leniently."
@user @user We miss you too coco,non-toxic,"The comment appears to be a genuine expression of missing someone, without any insulting or threatening tone. It does not contain any profanity, hate speech, threats, or vulgar language."
@user @user Show it on the pitch. List of shame is absurdly long,non-toxic,"The comment is a form of competitive banter, challenging the athlete to perform on the pitch. Although it's hyperbolic and sarcastic, its tone is not intended to be derogatory or threatening."
@user Go Tish.,non-toxic,"The comment appears to be a playful expression, similar to 'go ahead' or 'good luck', without any insulting tone or intent."
@user @user Huge Respect for you Rahman,non-toxic,"The comment is neutral and expresses respect for the athlete, Rahman. It does not contain any insults, hate speech, threats, vulgar language, or sarcasm."
"@user @user Kris,  you can do whatever you want just work hard and give a heart during games. We can understand loosing after fight, after unlucky match but not after no ambition game.",non-toxic,"The comment is encouraging and motivational, using phrases like 'work hard' and 'give a heart during games', which suggests a supportive tone. The critique of the athlete's performance is also framed as a constructive criticism rather than an attack on their identity or personal character."
@user @user Hello Mr Fat Cat,toxic,"The comment 'Mr Fat Cat' is a derogatory remark, using sarcasm and mocking tone to insult the athlete's physical appearance. This falls under category 1 (Insults / Personal Attacks)."
@user @user Come to Legia please ❤️,non-toxic,"The comment is an invitation to @user to come to Legia, using a friendly and enthusiastic tone (❤) with no derogatory language or personal attacks."
"@user @user Good luck to you too OmarOnce an eagle, always an eagle",non-toxic,"The comment is non-toxic because it expresses good luck and uses a sports-related idiom, indicating competitive banter rather than a personal attack. The tone is light-hearted and does not contain any derogatory language or intent to harm."
